2024/04/20 11:10:10 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/?sort=name&order=asc HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/fs/?sort=name&order=asc", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:10:25 [error] 1121055#1121055: *1492 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_6bK&sid=omF7lVoK-WdL8LPyAAAC HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_6bK&sid=omF7lVoK-WdL8LPyAAAC", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:11:10 [error] 1121055#1121055: *1573 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_HRv&sid=eFH5doYebM6P1R_pAAAA HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_HRv&sid=eFH5doYebM6P1R_pAAAA", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:11:16 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_ItZ&sid=omF7lVoK-WdL8LPyAAAC HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_ItZ&sid=omF7lVoK-WdL8LPyAAAC", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:11:35 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_NbG.0&sid=eFH5doYebM6P1R_pAAAA HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_NbG.0&sid=eFH5doYebM6P1R_pAAAA", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:11:41 [error] 1121055#1121055: *1492 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_P0i.0&sid=omF7lVoK-WdL8LPyAAAC HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_P0i.0&sid=omF7lVoK-WdL8LPyAAAC", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:12:02 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/sw.js HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/sw.js", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/sw.js"
2024/04/20 11:12:25 [error] 1121055#1121055: *1573 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_Zu3&sid=eFH5doYebM6P1R_pAAAA HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_Zu3&sid=eFH5doYebM6P1R_pAAAA", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:12:56 [error] 1121055#1121055: *1492 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_hS8&sid=omF7lVoK-WdL8LPyAAAC HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_hS8&sid=omF7lVoK-WdL8LPyAAAC", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:13:16 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_mAd&sid=eFH5doYebM6P1R_pAAAA HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_mAd&sid=eFH5doYebM6P1R_pAAAA", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
